Name,URL,Price,Comments,Specs
"أرض للبيع في شارع حزام الدوسري, حي الدار البيضاء, مدينة الرياض, منطقة الرياض",https://sa.aqar.fm/%D8%A3%D8%B1%D8%A7%D8%B6%D9%8A-%D9%84%D9%84%D8%A8%D9%8A%D8%B9/%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6/%D8%AC%D9%86%D9%88%D8%A8-%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6/%D8%AD%D9%8A-%D8%A7%D9%84%D8%AF%D8%A7%D8%B1-%D8%A7%D9%84%D8%A8%D9%8A%D8%B6%D8%A7%D8%A1/%D8%B4%D8%A7%D8%B1%D8%B9-%D8%AD%D8%B2%D8%A7%D9%85-%D8%A7%D9%84%D8%AF%D9%88%D8%B3%D8%B1%D9%8A-%D8%AD%D9%8A-%D8%A7%D9%84%D8%AF%D8%A7%D8%B1-%D8%A7%D9%84%D8%A8%D9%8A%D8%B6%D8%A7%D8%A1-%D9%85%D8%AF%D9%8A%D9%86%D8%A9-%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6-%D9%85%D9%86%D8%B7%D9%82%D8%A9-%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6-6066875,"1,100,000 ريال",السلام عليكم ارض تجاريه مساحتها ٤٠٠ متر شارعين 30 و 15 تم اصدار رخصة البناء والمخططات الهندسيه والدفاع المدني وتقرير الحفر الموقع حي العزيزيه الدار البيضا شارع خزام الدوسري تقاطع عرفات البيع 2750 للمتر,"{'تجاري', '30 م', '400 م²'}"
"أرض للبيع في حي الجنادرية, مدينة الرياض, منطقة الرياض",https://sa.aqar.fm/%D8%A3%D8%B1%D8%A7%D8%B6%D9%8A-%D9%84%D9%84%D8%A8%D9%8A%D8%B9/%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6/%D8%B4%D8%B1%D9%82-%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6/%D8%AD%D9%8A-%D8%A7%D9%84%D8%AC%D9%86%D8%A7%D8%AF%D8%B1%D9%8A%D8%A9/%D8%AD%D9%8A-%D8%A7%D9%84%D8%AC%D9%86%D8%A7%D8%AF%D8%B1%D9%8A%D8%A9-%D9%85%D8%AF%D9%8A%D9%86%D8%A9-%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6-%D9%85%D9%86%D8%B7%D9%82%D8%A9-%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6-6078272,"731,250 ريال",ارض للبيع مخطط سما الروسان مساحة 325 ويوجد عدة قطع اخرى 0555998433 ويوجد اراضي تجارية للبيع بنفس المخطط وجميع المساحات,"{'20 م', 'سكني', '325 م²'}"
"أرض للبيع في شارع الحجازي, حي حطين, مدينة الرياض, منطقة الرياض",https://sa.aqar.fm/%D8%A3%D8%B1%D8%A7%D8%B6%D9%8A-%D9%84%D9%84%D8%A8%D9%8A%D8%B9/%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6/%D8%B4%D9%85%D8%A7%D9%84-%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6/%D8%AD%D9%8A-%D8%AD%D8%B7%D9%8A%D9%86/%D8%B4%D8%A7%D8%B1%D8%B9-%D8%A7%D9%84%D8%AD%D8%AC%D8%A7%D8%B2%D9%8A-%D8%AD%D9%8A-%D8%AD%D8%B7%D9%8A%D9%86-%D9%85%D8%AF%D9%8A%D9%86%D8%A9-%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6-%D9%85%D9%86%D8%B7%D9%82%D8%A9-%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6-5996470,"11,200,000 ريال",للبيع أرض غربية حي حطين النموذجي الاطوال موضح بالصورة سوم 9000 ريال للمتر حد 9800 للمتر وكيل المالك,"{'1137 م²', '15 م', 'سكني'}"
"أرض للبيع في حي ضاحية نمار, مدينة الرياض, منطقة الرياض",https://sa.aqar.fm/%D8%A3%D8%B1%D8%A7%D8%B6%D9%8A-%D9%84%D9%84%D8%A8%D9%8A%D8%B9/%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6/%D8%BA%D8%B1%D8%A8-%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6/%D8%AD%D9%8A-%D8%B6%D8%A7%D8%AD%D9%8A%D8%A9-%D9%86%D9%85%D8%A7%D8%B1/%D8%AD%D9%8A-%D8%B6%D8%A7%D8%AD%D9%8A%D8%A9-%D9%86%D9%85%D8%A7%D8%B1-%D9%85%D8%AF%D9%8A%D9%86%D8%A9-%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6-%D9%85%D9%86%D8%B7%D9%82%D8%A9-%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6-5973577,"3,000,000 ريال",للبيع قطعة ارض سكنية في حي نمار (مخطط 3020) المساحه 2174.4 الاطوال 45×48 شارع 15 م جنوبي البيع 3.000.000 رقم الترخيص الاعلاني:7200340768,"{'15 م', '2174 م²', 'سكني'}"
"أرض للبيع في شارع عبيدالله الثقفي, حي الدار البيضاء, مدينة الرياض, منطقة الرياض",https://sa.aqar.fm/%D8%A3%D8%B1%D8%A7%D8%B6%D9%8A-%D9%84%D9%84%D8%A8%D9%8A%D8%B9/%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6/%D8%AC%D9%86%D9%88%D8%A8-%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6/%D8%AD%D9%8A-%D8%A7%D9%84%D8%AF%D8%A7%D8%B1-%D8%A7%D9%84%D8%A8%D9%8A%D8%B6%D8%A7%D8%A1/%D8%B4%D8%A7%D8%B1%D8%B9-%D8%B9%D8%A8%D9%8A%D8%AF%D8%A7%D9%84%D9%84%D9%87-%D8%A7%D9%84%D8%AB%D9%82%D9%81%D9%8A-%D8%AD%D9%8A-%D8%A7%D9%84%D8%AF%D8%A7%D8%B1-%D8%A7%D9%84%D8%A8%D9%8A%D8%B6%D8%A7%D8%A1-%D9%85%D8%AF%D9%8A%D9%86%D8%A9-%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6-%D9%85%D9%86%D8%B7%D9%82%D8%A9-%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6-5936609,"549,999 ريال",للبيــــــــع أرض سكني قام عليها فيلا قديمة المساحه ٦٠٠م مقام عليها فيلاء الاطوال ٣٠عمق ٢٠ الواجهه ٣شوارع شرقي شارع ١٠م غربي شارع ١٥م شمال شارع ١٥م مجزها لقطعين كل قطعه 300 بصكين البيع مليون 300,"{'سكني', '15 م', '300 م²'}"
"أرض للبيع في شارع محمد بن الجمال, حي المهدية, مدينة الرياض, منطقة الرياض",https://sa.aqar.fm/%D8%A3%D8%B1%D8%A7%D8%B6%D9%8A-%D9%84%D9%84%D8%A8%D9%8A%D8%B9/%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6/%D8%BA%D8%B1%D8%A8-%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6/%D8%AD%D9%8A-%D8%A7%D9%84%D9%85%D9%87%D8%AF%D9%8A%D8%A9/%D8%B4%D8%A7%D8%B1%D8%B9-%D9%85%D8%AD%D9%85%D8%AF-%D8%A8%D9%86-%D8%A7%D9%84%D8%AC%D9%85%D8%A7%D9%84-%D8%AD%D9%8A-%D8%A7%D9%84%D9%85%D9%87%D8%AF%D9%8A%D8%A9-%D9%85%D8%AF%D9%8A%D9%86%D8%A9-%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6-%D9%85%D9%86%D8%B7%D9%82%D8%A9-%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6-6071997,"1,400,110 ريال",للبيع قطعة ارض سكنية في حي المهدية المساحة 478 م الاطوال 18 ×17.1 شارع 10 م شمالي البيع 1.400.000 شركة مدى الاعصار العقاريه رقم الترخيص 7200415096,"{'سكني', '478 م²', '10 م'}"
"أرض للبيع في شارع الصبيحي, حي النسيم الغربي, مدينة الرياض, منطقة الرياض",https://sa.aqar.fm/%D8%A3%D8%B1%D8%A7%D8%B6%D9%8A-%D9%84%D9%84%D8%A8%D9%8A%D8%B9/%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6/%D8%B4%D8%B1%D9%82-%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6/%D8%AD%D9%8A-%D8%A7%D9%84%D9%86%D8%B3%D9%8A%D9%85-%D8%A7%D9%84%D8%BA%D8%B1%D8%A8%D9%8A/%D8%B4%D8%A7%D8%B1%D8%B9-%D8%A7%D9%84%D8%B5%D8%A8%D9%8A%D8%AD%D9%8A-%D8%AD%D9%8A-%D8%A7%D9%84%D9%86%D8%B3%D9%8A%D9%85-%D8%A7%D9%84%D8%BA%D8%B1%D8%A8%D9%8A-%D9%85%D8%AF%D9%8A%D9%86%D8%A9-%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6-%D9%85%D9%86%D8%B7%D9%82%D8%A9-%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6-6076523,"1,050,000 ريال",للبيع قطعه ارض سكنيه حي النسيم الغربي المساحة 375متر الاطوال 25 في 15 عمق الشارع 10م الواجهة شمالي البيــــــــع 2400 للمتر ترخيص 7200418747,"{'سكني', '10 م', '375 م²'}"
"أرض للبيع في حي المهدية, مدينة الرياض, منطقة الرياض",https://sa.aqar.fm/%D8%A3%D8%B1%D8%A7%D8%B6%D9%8A-%D9%84%D9%84%D8%A8%D9%8A%D8%B9/%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6/%D8%BA%D8%B1%D8%A8-%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6/%D8%AD%D9%8A-%D8%A7%D9%84%D9%85%D9%87%D8%AF%D9%8A%D8%A9/%D8%AD%D9%8A-%D8%A7%D9%84%D9%85%D9%87%D8%AF%D9%8A%D8%A9-%D9%85%D8%AF%D9%8A%D9%86%D8%A9-%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6-%D9%85%D9%86%D8%B7%D9%82%D8%A9-%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6-6011194,"1,803,210 ريال","للبيـــع : قطعة أرض سكنية حي : المهدية. المساحة : الأطوال : 23,8*30 الشارع : 15 م شمالي السوم : مليون و 700 1 البيع : مليون و 800 وقابل للتفاوض. # مباشر مع المالك. # عليها رخصة بناء فلة مودرن ، نزل عليها قرض سكني لم أكمل البناء ، أستلمت الدفعه الأولى 86 ألف ، وعليها الأن رهن 79 ألف ريال. علاوي الشهراني.","{'سكني', '716 م²', '15 م'}"
"أرض للبيع في شارع النجاح, حي المونسية, مدينة الرياض, منطقة الرياض",https://sa.aqar.fm/%D8%A3%D8%B1%D8%A7%D8%B6%D9%8A-%D9%84%D9%84%D8%A8%D9%8A%D8%B9/%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6/%D8%B4%D8%B1%D9%82-%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6/%D8%AD%D9%8A-%D8%A7%D9%84%D9%85%D9%88%D9%86%D8%B3%D9%8A%D8%A9/%D8%B4%D8%A7%D8%B1%D8%B9-%D8%A7%D9%84%D9%86%D8%AC%D8%A7%D8%AD-%D8%AD%D9%8A-%D8%A7%D9%84%D9%85%D9%88%D9%86%D8%B3%D9%8A%D8%A9-%D9%85%D8%AF%D9%8A%D9%86%D8%A9-%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6-%D9%85%D9%86%D8%B7%D9%82%D8%A9-%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6-6077668,"22,490,000 ريال",🔺نعتذر للوسطاء والمسوقين للمشتري فقط🔺 بلك سكني للبيع بحي المونسية المساحة: 3460م اطوال القطع: 12*25 عمق، الرأس عمق 21.45 عدد: 12 قطعة البيع كامل البلك او شريط ✅ السعر: 6500 حد للتواصل : 0532937565 مبارك .,"{'20 م', 'سكني', '3460 م²'}"
"أرض للبيع في شارع عبدالعزيز بن معمر, حي الريان, مدينة الرياض, منطقة الرياض",https://sa.aqar.fm/%D8%A3%D8%B1%D8%A7%D8%B6%D9%8A-%D9%84%D9%84%D8%A8%D9%8A%D8%B9/%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6/%D8%B4%D8%B1%D9%82-%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6/%D8%AD%D9%8A-%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D9%86/%D8%B4%D8%A7%D8%B1%D8%B9-%D8%B9%D8%A8%D8%AF%D8%A7%D9%84%D8%B9%D8%B2%D9%8A%D8%B2-%D8%A8%D9%86-%D9%85%D8%B9%D9%85%D8%B1-%D8%AD%D9%8A-%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D9%86-%D9%85%D8%AF%D9%8A%D9%86%D8%A9-%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6-%D9%85%D9%86%D8%B7%D9%82%D8%A9-%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6-6070052,"4,899,000 ريال",°للبيــــــــع فيلا بقيمه ارض حي °الريان °المساحه 690 م °العمر 38 °شارع 20 م شمالي °لاطوال 30 × 23 °محدوده ب 5 مـليون° °مباشر ابن المالك °,"{'20 م', 'سكني', '690 م²'}"
"أرض للبيع في حي الخير, مدينة الرياض, منطقة الرياض",https://sa.aqar.fm/%D8%A3%D8%B1%D8%A7%D8%B6%D9%8A-%D9%84%D9%84%D8%A8%D9%8A%D8%B9/%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6/%D8%B4%D9%85%D8%A7%D9%84-%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6/%D8%AD%D9%8A-%D8%A8%D9%86%D8%A8%D8%A7%D9%86/%D8%AD%D9%8A-%D8%A7%D9%84%D8%AE%D9%8A%D8%B1-%D9%85%D8%AF%D9%8A%D9%86%D8%A9-%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6-%D9%85%D9%86%D8%B7%D9%82%D8%A9-%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6-6080221,"3,800,240 ريال",للبيع للمشتري المباشر فقط ارض زاوية تجارية 30 جنوبي و 20 غربي موقع مميز حي الخير مخطط الامراء قريبة من طريق صلبوخ الموقع صحيح بالاعلان حد 3 ملايين وثمانية الف ريال,"{'928 م²', '30 م', 'سكني/تجاري'}"
"أرض للبيع في شارع محمود الفروضي, حي العارض, مدينة الرياض, منطقة الرياض",https://sa.aqar.fm/%D8%A3%D8%B1%D8%A7%D8%B6%D9%8A-%D9%84%D9%84%D8%A8%D9%8A%D8%B9/%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6/%D8%B4%D9%85%D8%A7%D9%84-%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6/%D8%AD%D9%8A-%D8%A7%D9%84%D8%B9%D8%A7%D8%B1%D8%B6/%D8%B4%D8%A7%D8%B1%D8%B9-%D9%85%D8%AD%D9%85%D9%88%D8%AF-%D8%A7%D9%84%D9%81%D8%B1%D9%88%D8%B6%D9%8A-%D8%AD%D9%8A-%D8%A7%D9%84%D8%B9%D8%A7%D8%B1%D8%B6-%D9%85%D8%AF%D9%8A%D9%86%D8%A9-%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6-%D9%85%D9%86%D8%B7%D9%82%D8%A9-%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6-6075508,"2,698,180 ريال",*ارض للبيع* مخطط اليونسية حي العارض قطعة رقم 170 . . للبيع قطعة ارض زاوية ممر شمالية شرقية مساحة الارض: 424م 17x25 حد 6350 ريال للمتر للتواصل: ابو يونس 0500434259 او 0555521321,"{'15 م', '424 م²', 'سكني'}"
"أرض للبيع في شارع ابي البركات التميمي, حي النرجس, مدينة الرياض, منطقة الرياض",https://sa.aqar.fm/%D8%A3%D8%B1%D8%A7%D8%B6%D9%8A-%D9%84%D9%84%D8%A8%D9%8A%D8%B9/%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6/%D8%B4%D9%85%D8%A7%D9%84-%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6/%D8%AD%D9%8A-%D8%A7%D9%84%D9%86%D8%B1%D8%AC%D8%B3/%D8%B4%D8%A7%D8%B1%D8%B9-%D8%A7%D8%A8%D9%8A-%D8%A7%D9%84%D8%A8%D8%B1%D9%83%D8%A7%D8%AA-%D8%A7%D9%84%D8%AA%D9%85%D9%8A%D9%85%D9%8A-%D8%AD%D9%8A-%D8%A7%D9%84%D9%86%D8%B1%D8%AC%D8%B3-%D9%85%D8%AF%D9%8A%D9%86%D8%A9-%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6-%D9%85%D9%86%D8%B7%D9%82%D8%A9-%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6-6032308,"2,555,000 ريال",ارض للبيع حي النرجس مساحه العقار : 350 شارع 15 شرقي اطوالها 14*25 سوم 7000 للمتر نعتذر عن تسويقها من قبل الوسطاء وعند الله تلتقي الخصوم ___________ نسعد باستقبال طلباتكم العقاريه وتسويقها في جميع احياء الرياض فلل - اراضي - شقق,"{'350 م²', '15 م', 'سكني'}"
"أرض للبيع في شارع شبه الجزيرة, حي السعادة, مدينة الرياض, منطقة الرياض",https://sa.aqar.fm/%D8%A3%D8%B1%D8%A7%D8%B6%D9%8A-%D9%84%D9%84%D8%A8%D9%8A%D8%B9/%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6/%D8%B4%D8%B1%D9%82-%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6/%D8%AD%D9%8A-%D8%A7%D9%84%D8%B3%D8%B9%D8%A7%D8%AF%D8%A9/%D8%B4%D8%A7%D8%B1%D8%B9-%D8%B4%D8%A8%D9%87-%D8%A7%D9%84%D8%AC%D8%B2%D9%8A%D8%B1%D8%A9-%D8%AD%D9%8A-%D8%A7%D9%84%D8%B3%D8%B9%D8%A7%D8%AF%D8%A9-%D9%85%D8%AF%D9%8A%D9%86%D8%A9-%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6-%D9%85%D9%86%D8%B7%D9%82%D8%A9-%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6-5933693,"3,528,000 ريال",للبيع ارض تجاريه ع طريق شبه الجزيره مساحه 840 الارض عباره عن استراحه قديمه فيها عدادكهرباء وعداد مويه للاستفسار 0565255522,"{'840 م²', '60 م', 'تجاري'}"
"أرض للبيع في شارع طريق الدمام, حي الوسام, مدينة الرياض, منطقة الرياض",https://sa.aqar.fm/%D8%A3%D8%B1%D8%A7%D8%B6%D9%8A-%D9%84%D9%84%D8%A8%D9%8A%D8%B9/%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6/%D8%B4%D8%B1%D9%82-%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6/%D8%AD%D9%8A-%D8%A7%D9%84%D8%B4%D8%B1%D9%82/%D8%B4%D8%A7%D8%B1%D8%B9-%D8%B7%D8%B1%D9%8A%D9%82-%D8%A7%D9%84%D8%AF%D9%85%D8%A7%D9%85-%D8%AD%D9%8A-%D8%A7%D9%84%D9%88%D8%B3%D8%A7%D9%85-%D9%85%D8%AF%D9%8A%D9%86%D8%A9-%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6-%D9%85%D9%86%D8%B7%D9%82%D8%A9-%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6-5995257,"750,000 ريال",للبيع اراضي في حي الوسام مخطط الرياض قروف مساحات ٣٠٠ م شوارع ١٨ للتواصل واتس0500418197 اسعار متر من ٢٤٠٠ الى ٢٧٠٠ تفتح على مرفق نتشرف باستقبال عروضكم وتسويقها,"{'18 م', 'سكني', '300 م²'}"
"أرض للبيع في شارع إبراهيم بن مشعل العبدلي, حي البيان, مدينة الرياض, منطقة الرياض",https://sa.aqar.fm/%D8%A3%D8%B1%D8%A7%D8%B6%D9%8A-%D9%84%D9%84%D8%A8%D9%8A%D8%B9/%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6/%D8%B4%D8%B1%D9%82-%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6/%D8%AD%D9%8A-%D8%A7%D9%84%D8%B4%D8%B1%D9%82/%D8%B4%D8%A7%D8%B1%D8%B9-%D8%A5%D8%A8%D8%B1%D8%A7%D9%87%D9%8A%D9%85-%D8%A8%D9%86-%D9%85%D8%B4%D8%B9%D9%84-%D8%A7%D9%84%D8%B9%D8%A8%D8%AF%D9%84%D9%8A-%D8%AD%D9%8A-%D8%A7%D9%84%D8%A8%D9%8A%D8%A7%D9%86-%D9%85%D8%AF%D9%8A%D9%86%D8%A9-%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6-%D9%85%D9%86%D8%B7%D9%82%D8%A9-%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6-6059366,"1,575,000 ريال",اعرض لكم ارض حي البيان مساحة :450م الواجة :شرقية شارع :20م العرض حصري لدى شركة رمز المساكن العقارية ابوسعود/0550888790,"{'20 م', 'سكني', '450 م²'}"
"أرض للبيع في حي العلا, مدينة الرياض, منطقة الرياض",https://sa.aqar.fm/%D8%A3%D8%B1%D8%A7%D8%B6%D9%8A-%D9%84%D9%84%D8%A8%D9%8A%D8%B9/%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6/%D8%B4%D8%B1%D9%82-%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6/%D8%AD%D9%8A-%D8%A7%D9%84%D8%B4%D8%B1%D9%82/%D8%AD%D9%8A-%D8%A7%D9%84%D8%B9%D9%84%D8%A7-%D9%85%D8%AF%D9%8A%D9%86%D8%A9-%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6-%D9%85%D9%86%D8%B7%D9%82%D8%A9-%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6-6054867,"554,070 ريال",للبيع ارض مخطط3451 قطعه رقم 1304 شارع20جنوبي الطبيعه مستويه شرط موقعها عند الاستراحات البيع 550الف صافي لراعيها لمزيد من التفاصيل او العروض التواصل على وتس اب او اتصال 0559286971,"{'20 م', '759 م²', 'سكني'}"
"أرض للبيع في حي عريض, مدينة الرياض, منطقة الرياض",https://sa.aqar.fm/%D8%A3%D8%B1%D8%A7%D8%B6%D9%8A-%D9%84%D9%84%D8%A8%D9%8A%D8%B9/%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6/%D8%AC%D9%86%D9%88%D8%A8-%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6/%D8%AD%D9%8A-%D8%B9%D8%B1%D9%8A%D8%B6/%D8%AD%D9%8A-%D8%B9%D8%B1%D9%8A%D8%B6-%D9%85%D8%AF%D9%8A%D9%86%D8%A9-%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6-%D9%85%D9%86%D8%B7%D9%82%D8%A9-%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6-5970675,"560,000 ريال",ارض للبيع حي عرض جنوب الرياض مخطط 2702 القطعه رقم 1900 المساحة 400م شارع عرض 20م للاستفسار جوال _,"{'20 م', 'سكني', '400 م²'}"
"أرض للبيع في حي الزاهر, مدينة الرياض, منطقة الرياض",https://sa.aqar.fm/%D8%A3%D8%B1%D8%A7%D8%B6%D9%8A-%D9%84%D9%84%D8%A8%D9%8A%D8%B9/%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6/%D8%B4%D8%B1%D9%82-%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6/%D8%AD%D9%8A-%D8%A7%D9%84%D8%B4%D8%B1%D9%82/%D8%AD%D9%8A-%D8%A7%D9%84%D8%B2%D8%A7%D9%87%D8%B1-%D9%85%D8%AF%D9%8A%D9%86%D8%A9-%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6-%D9%85%D9%86%D8%B7%D9%82%D8%A9-%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6-5957292,"945,000 ريال",ارض للبيع حي شرق الرياض طريق رماح مخطط 3132 المساحة 945 الاطوال 35/27 الواجهه شماليه غربيه الطبيعه ممتازه للاستفسار جوال _,"{'15 م', 'سكني', '945 م²'}"
"أرض للبيع في شارع محمد المعافري, حي العارض, مدينة الرياض, منطقة الرياض",https://sa.aqar.fm/%D8%A3%D8%B1%D8%A7%D8%B6%D9%8A-%D9%84%D9%84%D8%A8%D9%8A%D8%B9/%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6/%D8%B4%D9%85%D8%A7%D9%84-%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6/%D8%AD%D9%8A-%D8%A7%D9%84%D8%B9%D8%A7%D8%B1%D8%B6/%D8%B4%D8%A7%D8%B1%D8%B9-%D9%85%D8%AD%D9%85%D8%AF-%D8%A7%D9%84%D9%85%D8%B9%D8%A7%D9%81%D8%B1%D9%8A-%D8%AD%D9%8A-%D8%A7%D9%84%D8%B9%D8%A7%D8%B1%D8%B6-%D9%85%D8%AF%D9%8A%D9%86%D8%A9-%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6-%D9%85%D9%86%D8%B7%D9%82%D8%A9-%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6-6081432,"4,100,000 ريال",مساحة 525م زاويه بحي العارض غرب عبدالعزيز شمال بن عطوه جنوبي شارع 20م شرقي 15م الاطوال 25×21 البيع 8300 على شور حد البيع 8500 غير الضريبه الموقع غير دقيق التواصل وتس او الجوال 0563986754,"{'20 م', '500 م²', 'سكني'}"
"أرض للبيع في شارع المجد, حي حطين, مدينة الرياض, منطقة الرياض",https://sa.aqar.fm/%D8%A3%D8%B1%D8%A7%D8%B6%D9%8A-%D9%84%D9%84%D8%A8%D9%8A%D8%B9/%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6/%D8%B4%D9%85%D8%A7%D9%84-%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6/%D8%AD%D9%8A-%D8%AD%D8%B7%D9%8A%D9%86/%D8%B4%D8%A7%D8%B1%D8%B9-%D8%A7%D9%84%D9%85%D8%AC%D8%AF-%D8%AD%D9%8A-%D8%AD%D8%B7%D9%8A%D9%86-%D9%85%D8%AF%D9%8A%D9%86%D8%A9-%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6-%D9%85%D9%86%D8%B7%D9%82%D8%A9-%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6-6061038,"8,450,000 ريال","ارض حطين المموذجي الموقع مميز جداً شارع 28 المساحه 624 الواجهة جنوبيه الاطوال 18,37 في 33,98 السوم قبل شوي 12.500 الحد 13الف الموقع غير دقيق التواصل وتس او الجوال 0563986754","{'سكني', '650 م²', '28 م'}"
