SKU,START_DATE,END_DATE,DATE_QUALIFIER,DISCONTINUED,BRAND,PRODUCT_GROUP1,PRODUCT_GROUP2,PRODUCT_GROUP3,PRODUCT_GROUP4,PRODUCT_GROUP1_QTY,PRODUCT_GROUP2_QTY,PRODUCT_GROUP3_QTY,PRODUCT_GROUP4_QTY,DEPARTMENT1,ROOM1,ROOM2,ROOM3,ROOM4,ROOM5,ROOM6,CATEGORY1,CATEGORY2,CATEGORY3,CATEGORY4,CATEGORY5,CATEGORY6,COLLECTION,FINISH1,FINISH2,FINISH3,MATERIAL,MOTION_TYPE1,MOTION_TYPE2,SECTIONAL,TYPE1,SUBTYPE1A,SUBTYPE1B,TYPE2,SUBTYPE2A,SUBTYPE2B,TYPE3,SUBTYPE3A,SUBTYPE3B,STYLE,SUITE,COUNTRY_OF_ORIGIN,MADE_IN_USA,BED_SIZE1,FEATURES1,TABLE_TYPE,SEAT_TYPE,WIDTH,DEPTH,HEIGHT,LENGTH,INSIDE_WIDTH,INSIDE_DEPTH,INSIDE_HEIGHT,WEIGHT,VOLUME,DIAMETER,ARM_HEIGHT,SEAT_DEPTH,SEAT_HEIGHT,SEAT_WIDTH,HEADBOARD_HEIGHT,FOOTBOARD_HEIGHT,NUMBER_OF_DRAWERS,NUMBER_OF_LEAVES,NUMBER_OF_SHELVES,CARTON_WIDTH,CARTON_DEPTH,CARTON_HEIGHT,CARTON_WEIGHT,CARTON_VOLUME,CARTON_LENGTH,PHOTO1,PHOTO2,PHOTO3,PHOTO4,PHOTO5,PHOTO6,PHOTO7,PHOTO8,PHOTO9,PHOTO10,INFO1,INFO2,INFO3,INFO4,INFO5,DESCRIPTION,PRODUCT_DESCRIPTION,SPECIFICATIONS,CONSTRUCTION,COLLECTION_FEATURES,WARRANTY,ADDITIONAL_INFORMATION,DISCLAIMER,VIEWTYPE,ITEM_URL
CJ6818,,,,,,,,,,,,,,,,,,,,,Sofas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,28.5,45.25,,59,23.5,,,,,27.75,,18.5,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/CJ6818_Elissa_CotIvo_Metropolitan_1022_SO_HR.jpg,https://www.hancockandmoore.com/Documents/prod-images/Designer_space_06_web.jpg,https://www.hancockandmoore.com/Documents/prod-images/CJ6818_Elissa_CotIvo_Metropolitan_1022_BK_HR.jpg,https://www.hancockandmoore.com/Documents/prod-images/CJ6818_Elissa_CotIvo_Metropolitan_1022_HR.jpg,,,,,,,,,,,,ELISSA SETTEE,,,,,,"With gold striping, available at an upcharge.",,,https://www.hancockandmoore.com/Products/Detail?SKU=CJ6818
6864-3,,,,,,,,,,,,,,,,,,,,,Sofas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,42.5,36.5,,81.25,21,,,,,25,,20,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/6864-3_Elias_HarSto_Java_0424_HR.jpg,https://www.hancockandmoore.com/Documents/prod-images/6864-3_Elias_HarSto_Java_0424_BK_HR.jpg,,,,,,,,,,,,,,ELIAS SOFA,,,,,,,,,https://www.hancockandmoore.com/Products/Detail?SKU=6864-3
6864-2RAF,,,,,,,,,,,,,,,,,,,,,Sectionals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.25,42.5,36.5,,66.25,21,,,,,25,,20,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/6864-2RAF_Elias_PinCoc_Java_1023_HR.jpg,https://www.hancockandmoore.com/Documents/prod-images/6864-CLAF-2RAF_Elias_PinCoc_Java_1023_HR.jpg,https://www.hancockandmoore.com/Documents/prod-images/6864-2RAF_Elias_PinCoc_Java_1023_BK_HR.jpg,,,,,,,,,,,,,ELIAS ONE ARM LOVESEAT - RIGHT ARM FACING,,,,,,,,,https://www.hancockandmoore.com/Products/Detail?SKU=6864-2RAF
148-24,,,,,,,,,,,,,,,,,,,,,Counter Stools,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,22.75,36.5,,21,17,,,,,,,24,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/148-24_Ellie_BG_HR.jpg,,,,,,,,,,,,,,,ELLIE COUNTER STOOL,,,,,,,,,https://www.hancockandmoore.com/Products/Detail?SKU=148-24
6864-CRAF,,,,,,,,,,,,,,,,,,,,,Sectionals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.5,52.5,36.5,,72,21,,,,,25,,20,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/6864-CRAF_Elias_PinCoc_Java_1023_HR.jpg,,,,,,,,,,,,,,,ELIAS ONE ARM CORNER- RIGHT ARM FACING,,,,,,,,,https://www.hancockandmoore.com/Products/Detail?SKU=6864-CRAF
6864-CLAF,,,,,,,,,,,,,,,,,,,,,Sectionals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.5,52.5,36.5,,72,21,,,,,25,,20,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/6864-CLAF_Elias_PinCoc_Java_1023_HR.jpg,https://www.hancockandmoore.com/Documents/prod-images/6864-CLAF-2RAF_Elias_PinCoc_Java_1023_BK_HR.jpg,https://www.hancockandmoore.com/Documents/prod-images/6864-CLAF-2RAF_Elias_PinCoc_Java_1023_HR_88520.jpg,https://www.hancockandmoore.com/Documents/prod-images/6864-CLAF_Elias_PinCoc_Java_1023_BK_HR.jpg,,,,,,,,,,,,ELIAS ONE ARM CORNER - LEFT ARM FACING,,,,,,,,,https://www.hancockandmoore.com/Products/Detail?SKU=6864-CLAF
8317ST,,,,,,,,,,,,,,,,,,,,,Executive Chairs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.5,27,35,,21,17,,,,,25,,17,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/8317ST_Georgetown_EX_HR.jpg,,,,,,,,,,,,,,,GEORGETOWN TUFTED SWIVEL TILT CHAIR,,,,,,,,,https://www.hancockandmoore.com/Products/Detail?SKU=8317ST
H6867-O,,,,,,,,,,,,,,,,,,,,,Ottomans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.5,21.5,18.5,,,,,,,,,,18.5,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/H6867-O_Eli_FenCed_MD_0423_HR.jpg,,,,,,,,,,,,,,,ELI OTTOMAN,,,,,,,,,https://www.hancockandmoore.com/Products/Detail?SKU=H6867-O
2022-PR,,,,,,,,,,,,,,,,,,,,,Recliners,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.25,37.25,40.25,,20.5,21,,,,,23.5,,20,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/2022-PR_Toby_MemCho_MD_1021_HR.jpg,https://www.hancockandmoore.com/Documents/prod-images/2022-PR_Toby_MemCho_MD_1021_OPEN_HR.jpg,https://www.hancockandmoore.com/Documents/prod-images/2022-PR_Toby_MemCho_MD_1021_BK_HR.jpg,,,,,,,,,,,,,TOBY POWER TILT BACK CHAIR,,,,,,,,,https://www.hancockandmoore.com/Products/Detail?SKU=2022-PR
H6867-3,,,,,,,,,,,,,,,,,,,,,Sofas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,40,35.5,,70,22,,,,,24,,20.5,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/H6867-3_Eli_FenCed_MD_0423_HR_72864.jpg,https://www.hancockandmoore.com/Documents/prod-images/H6867-3_Eli_FenCed_MD_0423-BK_HR.jpg,,,,,,,,,,,,,,ELI SOFA,,,,,,,,,https://www.hancockandmoore.com/Products/Detail?SKU=H6867-3
3724-PRB,,,,,,,,,,,,,,,,,,,,,Power Recliners,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,39,41.5,,21,20,,,,,25,,20.5,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/3024_10417.jpg,,,,,,,,,,,,,,,CODY SWIVEL GLIDER POWER WALL-HUGGER WITH BATTERY,,,,,,Inside handle on left side facing.; Wall space can require additional wall clearance with swivel glider and lift.,,,https://www.hancockandmoore.com/Products/Detail?SKU=3724-PRB
6864-2LAF,,,,,,,,,,,,,,,,,,,,,Sectionals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.25,42.5,36.5,,66.25,21,,,,,25,,20,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/6864-2LAF_Elias_PinCoc_Java_1023_HR.jpg,,,,,,,,,,,,,,,ELIAS ONE ARM LOVESEAT - LEFT ARM FACING,,,,,,,,,https://www.hancockandmoore.com/Products/Detail?SKU=6864-2LAF
1027-PRB,,,,,,,,,,,,,,,,,,,,,Power Recliners,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,39,45,,,,,,,,,,,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/1027-PR_Elliott_PR1_HR.jpg,,,,,,,,,,,,,,,ELLIOTT POWER RECLINER W/BATTERY,,,,,,,,,https://www.hancockandmoore.com/Products/Detail?SKU=1027-PRB
186-30,,,,,,,,,,,,,,,,,,,,,Bar Stools,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,25.75,42.75,,16.5,17.75,,,,,35.25,,30,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/186-30_Club_ModTanBur_SonCho_Denmark_0419_HR.jpg,https://www.hancockandmoore.com/Documents/prod-images/186-30_Club_ModTanBur_SonCho_Denmark_0419_BK_HR.jpg,,,,,,,,,,,,,,CLUB BAR STOOL,,,,,,Swivels and returns.,,,https://www.hancockandmoore.com/Products/Detail?SKU=186-30
214-24,,,,,,,,,,,,,,,,,,,,,Counter Stools,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.5,20,34,,20.5,16,,,,,,,24,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/214-30_Rip_TibCog_Espresso_1022_HR_37333.jpg,https://www.hancockandmoore.com/Documents/prod-images/214-30_Rip_TibCog_Espresso_1022_BK_HR_95040.jpg,,,,,,,,,,,,,,RIP COUNTER STOOL,,,,,,Shown as bar height.; Swivels and returns.,,,https://www.hancockandmoore.com/Products/Detail?SKU=214-24
6590-S,,,,,,,,,,,,,,,,,,,,,Swivel Gliders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,36,30.5,,21.5,22,,,,,22,,19.5,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/6590-S_Ozzy_SpiritDune_0419_HR.jpg,,,,,,,,,,,,,,,OZZY SWIVEL CHAIR,,,,,,,,,https://www.hancockandmoore.com/Products/Detail?SKU=6590-S
5161,,,,,,,,,,,,,,,,,,,,,Sofas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,37.5,35,,70,20.5,,,,,23.5,,20.5,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/5161_Claudette_SO_HR.jpg,,,,,,,,,,,,,,,CLAUDETTE SOFA,,,,,,"Shown with ""DD"" Nail spaced.  Standard with ""A"" Nail spaced.",,,https://www.hancockandmoore.com/Products/Detail?SKU=5161
186-24,,,,,,,,,,,,,,,,,,,,,Counter Stools,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,25.75,36.75,,16.5,17.75,,,,,29.25,,24,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/186-24_Club_ModTanBur_SonCho_Denmark_0419_HR.jpg,,,,,,,,,,,,,,,CLUB COUNTER STOOL,,,,,,Swivels and returns.,,,https://www.hancockandmoore.com/Products/Detail?SKU=186-24
6696-1,,,,,,,,,,,,,,,,,,,,,Stationary Lounge Chairs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.5,35,34,,20.75,22,,,,,27.25,,20,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/6696-1_Oliver_FinGra_Bark_0421_HR.jpg,https://www.hancockandmoore.com/Documents/prod-images/6696-1_Oliver_FinGra_Bark_0421_SO_HR.jpg,,,,,,,,,,,,,,OLIVER CHAIR,,,,,,Shown in Finery Graphite with Bark finish.,,,https://www.hancockandmoore.com/Products/Detail?SKU=6696-1
6155-3-T,,,,,,,,,,,,,,,,,,,,,Sofa / Chair Collections,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.75,38.5,37,,68.75,21.25,,,,,23.75,,19.5,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/1-6-2016_6-38-35_AM_1_HR.jpg,,,,,,,,,,,,,,,FRENCH CURVE TUFTED SOFA,,,,,,"Shown with optional ""R"" and ""S"" nails. Standard with ""A"" and ""AA"" nails.; Shown without gimp. Standard with gimp.",,,https://www.hancockandmoore.com/Products/Detail?SKU=6155-3-T
9161-10PRB,,,,,,,,,,,,,,,,,,,,,Power Recliners,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,39,40,,25.25,20.5,,,,,23,,20.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,ODIN POWER RECLINER WITH BATTERY,,,,,,Not available without power.,,,https://www.hancockandmoore.com/Products/Detail?SKU=9161-10PRB
9161-10PR,,,,,,,,,,,,,,,,,,,,,Recliners,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,39,40,,25.25,20.5,,,,,23,,20.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,ODIN POWER RECLINER,,,,,,Not available without power.,,,https://www.hancockandmoore.com/Products/Detail?SKU=9161-10PR
6201-1,,,,,,,,,,,,,,,,,,,,,Sofa / Chair Collections,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.25,39.5,36,,24.5,21.5,,,,,22.5,,20,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/1-6-2016_7-51-16_AM_1_HR.jpg,,,,,,,,,,,,,,,ODIN CHAIR,,,,,,,,,https://www.hancockandmoore.com/Products/Detail?SKU=6201-1
H6870-1,,,,,,,,,,,,,,,,,,,,,Stationary Lounge Chairs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,40,35.5,,25,22,,,,,25,,20.5,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/H6870-1_Oasis_FenBis_Java_0423_HR.jpg,https://www.hancockandmoore.com/Documents/prod-images/H6870-1_Oasis_FenBis_Java_0423_BK_HR.jpg,,,,,,,,,,,,,,OASIS CHAIR,,,,,,,,,https://www.hancockandmoore.com/Products/Detail?SKU=H6870-1
1775ST,,,,,,,,,,,,,,,,,,,,,Executive Chairs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,35,44,,19.5,19.5,,,,,25.25,,19.5,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/1775ST_Oakley_1_HR.jpg,,,,,,,,,,,,,,,OAKLEY TUFTED SWIVEL TILT CHAIR,,,,,,,,,https://www.hancockandmoore.com/Products/Detail?SKU=1775ST
6789-1,,,,,,,,,,,,,,,,,,,,,Stationary Lounge Chairs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,39,36.75,,23,20.75,,,,,23.5,,19.5,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/6789-1_Owen_TibIro_Mesa_0424_HR.jpg,https://www.hancockandmoore.com/Documents/prod-images/6789-1_Owen_TibTru_Mesa_0424_BK_HR.jpg,https://www.hancockandmoore.com/Documents/prod-images/6789-1_Owen_TibTru_Mesa_0424_HR.jpg,,,,,,,,,,,,,OWEN CHAIR,,,,,,,,,https://www.hancockandmoore.com/Products/Detail?SKU=6789-1
9751,,,,,,,,,,,,,,,,,,,,,Wing Chairs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,40,54,,19,22.5,,,,,26.5,,19.5,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/9751_George_WC_HR.jpg,https://www.hancockandmoore.com/Documents/prod-images/9751_George_WC2_HR.jpg,,,,,,,,,,,,,,GEORGE III TUFTED WING CHAIR,,,,,,,,,https://www.hancockandmoore.com/Products/Detail?SKU=9751
6704,,,,,,,,,,,,,,,,,,,,,Benches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.5,18,19,,,,,,,,,,19,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/6704_Norris_AbiWal_Carmel_0423_HR.jpg,,,,,,,,,,,,,,,NORRIS BENCH,,,,,,,,,https://www.hancockandmoore.com/Products/Detail?SKU=6704
H6870-O,,,,,,,,,,,,,,,,,,,,,Ottomans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.5,21.5,18.5,,,,,,,,,,18.5,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/H6870-O_Oasis_FenBis_Java_0423_HR.jpg,,,,,,,,,,,,,,,OASIS OTTOMAN,,,,,,,,,https://www.hancockandmoore.com/Products/Detail?SKU=H6870-O
6581-1,,,,,,,,,,,,,,,,,,,,,Sofa / Chair Collections,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,37.5,34,,22.5,21.5,,,,,23,,20,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/6581-1_Nordic_HydParTanPatBur_SonMoc_Denmark_0419_HR.jpg,https://www.hancockandmoore.com/Documents/prod-images/6581-1_Nordic_HydParTanPatBur_SonMoc_Denmark_0419_BK_HR.jpg,,,,,,,,,,,,,,NORDIC TIGHT BACK CHAIR,,,,,,Lacing is not available when this item is made in fabric.,,,https://www.hancockandmoore.com/Products/Detail?SKU=6581-1
6339-3-V,,,,,,,,,,,,,,,,,,,,,Sofa / Chair Collections,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.25,41,36,,72,22,,,,,23,,19,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/6339-3-V_Nordic_HydParTan_SonTob_LonTanBur_Denmark_1018_HR.jpg,https://www.hancockandmoore.com/Documents/prod-images/6339-1-V_detail_78038.jpg,https://www.hancockandmoore.com/Documents/prod-images/6339-3-V_Nordic_HydParTan_SonTob_LonTanBur_Denmark_1018_BK_HR.jpg,,,,,,,,,,,,,NORDIC SOFA WITH VIKING PANELS,,,,,,"Standard with ""R"" & ""S"" nail as shown.; Standard with gimp as shown.; Lacing is not available when the item is made in fabric.; Viking arm panels can only be applied in certain leathers.; Each Viking arm panel is hand carved with symbols of Viking relics before being upholstered.; Photographed in Hyde Park Tan Burnished, Sonoma Mocha and Longhorn Tan Burnished with Denmark finish.",,,https://www.hancockandmoore.com/Products/Detail?SKU=6339-3-V
4797,,,,,,,,,,,,,,,,,,,,,Stationary Lounge Chairs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.25,32,33,,20,21,,,,,24,,18,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/4797_Norvell_ST_HR.jpg,https://www.hancockandmoore.com/Documents/prod-images/4797_Norvell_ST1_HR.jpg,https://www.hancockandmoore.com/Documents/prod-images/4797_Norvell_ST2_HR.jpg,,,,,,,,,,,,,NORVELL CHAIR,,,,,,,,,https://www.hancockandmoore.com/Products/Detail?SKU=4797
1065,,,,,,,,,,,,,,,,,,,,,Recliners,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.25,38.5,40.5,,20.5,21,,,,,23.75,,20,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/1065_Sinclair_MT1_HR.jpg,,,,,,,,,,,,,,,SINCLAIR RECLINER,,,,,,"Shown with  ""J"" nail.  Standard with ""A"" nail.",,,https://www.hancockandmoore.com/Products/Detail?SKU=1065
1776ST,,,,,,,,,,,,,,,,,,,,,Executive Chairs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,35,44,,19.5,19.5,,,,,25.25,,19.5,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/1776ST_Oakley_EX_HR.jpg,,,,,,,,,,,,,,,OAKLEY SWIVEL TILT CHAIR,,,,,,"Shown with optional Base P, Caster 1. Standard with Base A, Caster 1.",,,https://www.hancockandmoore.com/Products/Detail?SKU=1776ST
6646-O,,,,,,,,,,,,,,,,,,,,,Sofa / Chair Collections,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,23,17.5,,,,,,,,,,,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/6646-O_Amity_TibDoe_Rainier_1020_HR.jpg,,,,,,,,,,,,,,,AMITY OTTOMAN,,,,,,Shown in Tiburon Doe with Rainier finish.,,,https://www.hancockandmoore.com/Products/Detail?SKU=6646-O
6646-1,,,,,,,,,,,,,,,,,,,,,Sofa / Chair Collections,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.5,43,36,,23.5,22,,,,,22,,20,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/6646-1_Amity_TibDoe_Rainier_1020_HR.jpg,https://www.hancockandmoore.com/Documents/prod-images/6646-1_Amity_TibDoe_Rainier_1020_SIDE_HR.jpg,,,,,,,,,,,,,,AMITY CHAIR,,,,,,Shown in Tiburon Doe with Rainier finish.,,,https://www.hancockandmoore.com/Products/Detail?SKU=6646-1
6581-3,,,,,,,,,,,,,,,,,,,,,Sofa / Chair Collections,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,37.5,34,,73,21.5,,,,,23,,20,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/6581-3_Nordic_HydParTanPatBur_SonMoc_BC_0419_HR.jpg,,,,,,,,,,,,,,,NORDIC TIGHT BACK SOFA,,,,,,,,,https://www.hancockandmoore.com/Products/Detail?SKU=6581-3
6892-1,,,,,,,,,,,,,,,,,,,,,Stationary Lounge Chairs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.25,42.5,35.5,,24,23,,,,,24,,20.5,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/6892-1_Amerigo_HydParMocBur_Tilden_0424_HR.jpg,https://www.hancockandmoore.com/Documents/prod-images/6892-1_Amerigo_HydParMocBur_Tilden_0424_Side_HR.jpg,https://www.hancockandmoore.com/Documents/prod-images/6892-1_Amerigo_HydParMocBur_Tilden_0424_SO_HR.jpg,https://www.hancockandmoore.com/Documents/prod-images/6892-1_Amerigo_HydParMocBur_Tilden_0424_BK_HR.jpg,,,,,,,,,,,,AMERIGO CHAIR,,,,,,,,,https://www.hancockandmoore.com/Products/Detail?SKU=6892-1
6646-3-Q,,,,,,,,,,,,,,,,,,,,,Sofa / Chair Collections,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,43,36.5,,83,22,,,,,22,,20,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/6646-3-Q_Amity_TibDoe_Rainier_1020_HR.jpg,https://www.hancockandmoore.com/Documents/prod-images/Amity_Sofa_HR.jpg,https://www.hancockandmoore.com/Documents/prod-images/6646-3-Q_Amity_TibDoe_Rainier_1020_BK_HR.jpg,,,,,,,,,,,,,AMITY QUILTED SOFA,,,,,,Shown in Tiburon Doe with Rainier finish.,,,https://www.hancockandmoore.com/Products/Detail?SKU=6646-3-Q
H6870-3,,,,,,,,,,,,,,,,,,,,,Sofas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,40,35.5,,71,22,,,,,25,,20.5,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/H6870-3_Oasis_FenBis_Java_0423_HR.jpg,https://www.hancockandmoore.com/Documents/prod-images/H6870-3_Oasis_FenBis_Java_0423_BK_HR.jpg,,,,,,,,,,,,,,OASIS SOFA,,,,,,,,,https://www.hancockandmoore.com/Products/Detail?SKU=H6870-3
6681-3,,,,,,,,,,,,,,,,,,,,,Sofas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.5,42.25,37.5,,79.25,20.5,,,,,25,,20,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/6681-3_Amari_RodCog_SonCho_Chicory_0621_HR.jpg,https://www.hancockandmoore.com/Documents/prod-images/AMARI_ALT_web.jpg,https://www.hancockandmoore.com/Documents/prod-images/6681-3_Amari_RodCog_SonCho_Chicory_0621_BK_HR.jpg,,,,,,,,,,,,,AMARI SOFA,,,,,,Shown in Rodin Cognac with Chicory finish.  Shown with R & S nail.  Standard with A & AA nail.  Shown with optional gimp.,,,https://www.hancockandmoore.com/Products/Detail?SKU=6681-3
7197-PRB,,,,,,,,,,,,,,,,,,,,,Power Recliners,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.75,36.5,42.5,,21.5,20.25,,,,,24,,20.25,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/7197_Alvin_NirCla_Java_0421_HR_79286.jpg,https://www.hancockandmoore.com/Documents/prod-images/7197_Alvin_NirCla_Java_0421_OPEN_HR_45755.jpg,https://www.hancockandmoore.com/Documents/prod-images/7197_Alvin_NirCla_Java_0421_BK_HR_28022.jpg,,,,,,,,,,,,,ALVIN POWER RECLINER W/BATTERY,,,,,,,,,https://www.hancockandmoore.com/Products/Detail?SKU=7197-PRB
7197-PR,,,,,,,,,,,,,,,,,,,,,Power Recliners,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.75,36.5,42.5,,21.5,20.25,,,,,24,,20.25,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/7197_Alvin_NirCla_Java_0421_HR_36023.jpg,https://www.hancockandmoore.com/Documents/prod-images/7197_Alvin_NirCla_Java_0421_OPEN_HR_57548.jpg,https://www.hancockandmoore.com/Documents/prod-images/7197_Alvin_NirCla_Java_0421_BK_HR_91468.jpg,,,,,,,,,,,,,ALIVN POWER RECLINER,,,,,,,,,https://www.hancockandmoore.com/Products/Detail?SKU=7197-PR
5577ST-PL,,,,,,,,,,,,,,,,,,,,,Executive Chairs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.25,31,44.75,,17.75,19.5,,,,,28.5,,20.5,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/5577ST-PL_Amato_EX_HR.jpg,https://www.hancockandmoore.com/Documents/prod-images/5577ST-PL_Amato_EX2_HR.jpg,,,,,,,,,,,,,,AMATO SWIVEL TILT CHAIR,,,,,,This chair has a pneumatic lift.,,,https://www.hancockandmoore.com/Products/Detail?SKU=5577ST-PL
2021-PR,,,,,,,,,,,,,,,,,,,,,Recliners,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,41,38.5,,21,21,,,,,25.5,,20,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/2021-PR_Alexis_KayAco_MD_0420_HR.jpg,https://www.hancockandmoore.com/Documents/prod-images/2021-PR_Alexis_KayAco_MD_0420_OPEN_HR.jpg,https://www.hancockandmoore.com/Documents/prod-images/2021-PR_Alexis_KayAco_MD_0420_BK_HR.jpg,,,,,,,,,,,,,ALEXIS POWER TILT BACK CHAIR,,,,,,,,,https://www.hancockandmoore.com/Products/Detail?SKU=2021-PR
6222-1,,,,,,,,,,,,,,,,,,,,,Occasional Chairs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.25,37.5,39.25,,22.75,19,,,,,24.5,,17.5,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/6-27-2016_12-40-17_PM_1_HR.jpg,https://www.hancockandmoore.com/Documents/prod-images/6-27-2016_12-40-17_PM_2_HR.jpg,,,,,,,,,,,,,,ANCHORAGE CHAIR,,,,,,,,,https://www.hancockandmoore.com/Products/Detail?SKU=6222-1
